105,822.515,1462.02,666,0,0,3,3,0,1
106,421.073,987.941,666,0,0,3,3,0,1
107,514.84,1167.94,666,0,0,3,3,0,1
108,1079.35,1672.56,666,0,0,3,3,0,1
109,830.68,1459.45,666,0,0,3,3,0,1
110,636.259,1276.98,666,0,0,3,3,0,1
111,1485.2,2257.46,666,0,0,3,3,0,1
112,1221.46,1885.66,666,0,0,3,3,0,1
113,891.172,1647.39,666,0,0,3,3,0,1
114,605.677,1197.68,666,0,0,3,3,0,1
115,952.445,1647.88,666,0,0,3,3,0,1
116,874.677,1635.95,666,0,0,3,3,0,1
117,655.017,1485.47,666,0,0,3,3,0,1
118,695.486,1330.72,666,0,0,3,3,0,1
119,569.284,1295.49,666,0,0,3,3,0,1
120,926.677,1614.92,666,0,0,3,3,0,1
121,486.086,1329.57,666,0,1,4,3,1,1
122,549.804,1306.5,666,0,1,4,3,1,1
123,552.554,1318.8,666,0,1,4,3,1,1
124,452.838,1032.09,666,0,1,4,3,1,1
125,476.6,1090.74,666,0,1,4,3,1,1
126,494.538,1107.36,666,0,1,4,3,1,1
127,555.532,1239.36,666,0,1,4,3,1,1
128,528.291,1189.82,666,0,1,4,3,1,1
129,553.802,1280.06,666,0,1,4,3,1,1
130,524.315,1362.72,666,0,1,4,3,1,1
131,551.039,1260.06,666,0,1,4,3,1,1
132,722.948,1447.17,666,0,1,4,3,1,1
133,483.54,1110.06,666,0,1,4,3,1,1
134,483.802,1072.35,666,0,1,4,3,1,1
135,1643.15,2372.11,666,0,1,4,3,1,1
136,486.825,1180.56,666,0,1,4,3,1,1
137,627.027,1257.54,666,0,1,4,3,1,1
138,569.115,1451.05,666,0,1,4,3,1,1
139,442.045,1030.08,666,0,1,4,3,1,1
140,0,0,666,0,1,4,3,1,0
141,780.316,1400.74,666,0,1,4,3,1,1
142,495.573,1084.35,666,0,1,4,3,1,1
143,743.959,1438.23,666,0,1,4,3,1,1
144,622.241,1302.88,666,0,1,4,3,1,1
145,513.319,1167.07,666,0,1,4,3,1,1
146,542.517,1156.57,666,0,1,4,3,1,1
147,506.336,1047.13,666,0,1,4,3,1,1
148,436.236,1132.84,666,0,1,4,3,1,1
149,509.574,1151.09,666,0,1,4,3,1,1
150,426.327,1139.07,666,0,1,4,3,1,1
151,557.089,1147.4,666,0,1,4,3,1,1
152,536.33,1032.93,666,0,0,5,3,0,1
153,286.104,870.394,666,0,0,5,3,0,1
154,585.554,1071.27,666,0,0,5,3,0,1
155,489.889,1187.56,666,0,0,5,3,0,1
156,491.346,1150.85,666,0,0,5,3,0,1
157,432.839,1107.37,666,0,0,5,3,0,1
158,491.091,1260.51,666,0,0,5,3,0,1
159,585.335,1418.47,666,0,0,5,3,0,1
160,595.748,1479.67,666,0,0,5,3,0,1
161,513.036,1378.79,666,0,0,5,3,0,1
162,441.821,1264.8,666,0,0,5,3,0,1
163,563.562,1434.72,666,0,0,5,3,0,1
164,638.788,1376.24,666,0,0,5,3,0,1
165,541.587,1283.23,666,0,0,5,3,0,1
166,737.604,1520.64,666,0,0,5,3,0,1
167,606.247,1397.44,666,0,0,5,3,0,1
168,561.234,1355.62,666,0,0,5,3,0,1
169,551.289,1345.09,666,0,0,5,3,0,1
170,498.819,1248.53,666,0,0,5,3,0,1
171,517.15,1356.48,666,0,0,5,3,0,1
172,882.044,1617.91,666,0,0,5,3,0,1
173,549.986,1358.01,666,0,0,5,3,0,1
174,740.528,1552.09,666,0,0,5,3,0,1
175,516.631,1321.52,666,0,0,5,3,0,1
176,501.379,1374.63,666,0,0,5,3,0,1
177,449.395,1143.24,666,0,0,5,3,0,1
178,630.858,1308.96,666,0,0,5,3,0,1
179,497.149,1141.31,666,0,0,5,3,0,1
180,533.876,1213.45,666,0,0,5,3,0,1
181,520.88,1266.45,666,0,0,5,3,0,1
