0,476.58,933.201,333,0,0,0,1,0,1
1,567.362,965.816,333,0,0,0,1,0,1
2,450.135,792.282,333,0,0,0,1,0,1
3,455.398,915.524,333,0,0,0,1,0,1
4,432.139,854.28,333,0,0,0,1,0,1
5,460.646,832.532,333,0,0,0,1,0,1
6,402.411,780.814,333,0,0,0,1,0,1
7,408.114,817.492,333,0,0,0,1,0,1
8,470.617,880.264,333,0,0,0,1,0,1
9,461.139,912.27,333,0,0,0,1,0,1
10,468.44,900.525,333,0,0,0,1,0,1
11,465.612,853.256,333,0,0,0,1,0,1
12,437.269,855.922,333,0,0,0,1,0,1
13,489.805,836.755,333,0,0,0,1,0,1
14,417.13,757.299,333,0,0,0,1,0,1
15,443.143,800.283,333,0,0,0,1,0,1
16,445.838,842.24,333,0,0,0,1,0,1
17,589.524,994.173,333,0,0,0,1,0,1
18,452.863,818.539,333,0,0,0,1,0,1
19,474.408,847.786,333,0,0,0,1,0,1
20,408.725,748.321,333,0,0,0,1,0,1
21,420.105,758.054,333,0,0,0,1,0,1
22,400.149,774.787,333,0,0,0,1,0,1
23,428.465,837.749,333,0,0,0,1,0,1
24,410.394,819.336,333,0,0,0,1,0,1
25,439.983,802.289,333,0,0,0,1,0,1
26,355.646,701.781,333,0,0,0,1,0,1
27,424.888,825.776,333,0,0,0,1,0,1
28,606.06,1003.95,333,0,0,0,1,0,1
29,381.646,725.143,333,0,0,0,1,0,1
30,488.126,1162.21,333,0,0,1,1,1,1
31,550.016,1074.57,333,0,0,1,1,1,1
32,411.11,875.991,333,0,0,1,1,1,1
33,445.888,892.547,333,0,0,1,1,1,1
34,482.52,849.692,333,0,0,1,1,1,1
35,443.141,925.489,333,0,0,1,1,1,1
36,459.769,896.239,333,0,0,1,1,1,1
37,434.68,1091.02,333,0,0,1,1,1,1
38,396.655,863.538,333,0,0,1,1,1,1
39,444.669,880.067,333,0,0,1,1,1,1
40,407.383,840.987,333,0,0,1,1,1,1
41,459.779,859.441,333,0,0,1,1,1,1
42,435.64,850.262,333,0,0,1,1,1,1
43,375.086,765.231,333,0,0,1,1,1,1
44,398.647,836.302,333,0,0,1,1,1,1
45,422.88,843.763,333,0,0,1,1,1,1
46,533.601,1070.72,333,0,0,1,1,1,1
47,447.883,890.011,333,0,0,1,1,1,1
48,453.882,894.259,333,0,0,1,1,1,1
49,399.895,985.735,333,0,0,1,1,1,1
50,409.911,866.565,333,0,0,1,1,1,1
51,412.136,818.52,333,0,0,1,1,1,1
52,390.333,860.464,333,0,0,1,1,1,1
53,382.904,836.807,333,0,0,1,1,1,1
54,383.383,818.967,333,0,0,1,1,1,1
55,441.901,880.04,333,0,0,1,1,1,1
56,457.906,885.542,333,0,0,1,1,1,1
57,385.371,782.283,333,0,0,1,1,1,1
58,431.118,832.259,333,0,0,1,1,1,1
59,399.32,793.76,333,0,0,1,1,1,1
60,413.134,777.055,333,0,0,2,1,0,1
61,374.679,745.778,333,0,0,2,1,0,1
62,234.196,572.133,333,0,0,2,1,0,1
63,388.869,745.77,333,0,0,2,1,0,1
64,437.378,825.799,333,0,0,2,1,0,1
65,407.698,804.304,333,0,0,2,1,0,1
66,476.391,843.044,333,0,0,2,1,0,1
67,421.38,831.579,333,0,0,2,1,0,1
68,479.884,852.815,333,0,0,2,1,0,1
69,395.671,758.021,333,0,0,2,1,0,1
70,482.369,874.016,333,0,0,2,1,0,1
71,434.382,803.035,333,0,0,2,1,0,1
72,460.119,831.022,333,0,0,2,1,0,1
73,485.892,864.017,333,0,0,2,1,0,1
74,425.123,771.546,333,0,0,2,1,0,1
75,499.638,888.326,333,0,0,2,1,0,1
76,443.403,807.079,333,0,0,2,1,0,1
77,443.385,865.582,333,0,0,2,1,0,1
78,520.036,915.68,333,0,0,2,1,0,1
79,430.597,812.794,333,0,0,2,1,0,1
80,466.713,812.56,333,0,0,2,1,0,1
81,452.106,859.699,333,0,0,2,1,0,1
82,414.871,751.553,333,0,0,2,1,0,1
83,427.146,836.305,333,0,0,2,1,0,1
84,440.373,810.037,333,0,0,2,1,0,1
85,455.919,783.794,333,0,0,2,1,0,1
86,439.888,854.056,333,0,0,2,1,0,1
87,445.125,860.267,333,0,0,2,1,0,1
88,467.65,899.013,333,0,0,2,1,0,1
89,463.874,925.977,333,0,0,2,1,0,1
90,552.122,1667.31,333,60,1,3,1,0,1
91,459.626,1151,333,60,1,3,1,0,1
92,442.601,908.272,333,60,1,3,1,0,1
93,437.639,920.264,333,60,1,3,1,0,1
94,430.637,1109.7,333,60,1,3,1,0,1
95,460.879,1193.44,333,60,1,3,1,0,1
96,529.367,934.016,333,60,1,3,1,0,1
97,469.605,861.495,333,60,1,3,1,0,1
98,428.635,859.273,333,60,1,3,1,0,1
99,454.373,860.25,333,60,1,3,1,0,1
100,546.839,994.245,333,60,1,3,1,0,1
101,451.914,886.769,333,60,1,3,1,0,1
102,429.14,921.495,333,60,1,3,1,0,1
103,426.358,874.462,333,60,1,3,1,0,1
104,461.591,869.008,333,60,1,3,1,0,1
105,424.432,878.532,333,60,1,3,1,0,1
106,395.621,804.296,333,60,1,3,1,0,1
107,434.409,929.53,333,60,1,3,1,0,1
108,429.886,810.561,333,60,1,3,1,0,1
109,624.101,1067.19,333,60,1,3,1,0,1
110,433.634,852.271,333,60,1,3,1,0,1
111,544.618,991.755,333,60,1,3,1,0,1
112,427.406,838.044,333,60,1,3,1,0,1
113,477.937,839.789,333,60,1,3,1,0,1
114,0,0,333,60,1,3,1,0,0
115,435.864,984.198,333,60,1,3,1,0,1
116,457.133,978.246,333,60,1,3,1,0,1
117,525.749,949.716,333,60,1,3,1,0,1
118,436.644,898.048,333,60,1,3,1,0,1
119,481.334,966.724,333,60,1,3,1,0,1
120,507.823,905.139,333,60,1,3,1,0,1
121,446.829,949.738,333,0,0,4,1,0,1
122,458.386,1084.97,333,0,0,4,1,0,1
123,447.617,942.694,333,0,0,4,1,0,1
124,442.605,857.514,333,0,0,4,1,0,1
125,458.126,904.296,333,0,0,4,1,0,1
126,462.37,849.52,333,0,0,4,1,0,1
127,545.617,1002.99,333,0,0,4,1,0,1
128,457.015,840.408,333,0,0,4,1,0,1
129,490.123,851.494,333,0,0,4,1,0,1
130,465.133,903.719,333,0,0,4,1,0,1
131,453.565,823.968,333,0,0,4,1,0,1
132,481.876,867.771,333,0,0,4,1,0,1
133,416.511,831.636,333,0,0,4,1,0,1
134,444.064,815.475,333,0,0,4,1,0,1
135,458.366,807.002,333,0,0,4,1,0,1
136,415.11,784.011,333,0,0,4,1,0,1
137,425.132,795.318,333,0,0,4,1,0,1
138,397.353,818.757,333,0,0,4,1,0,1
139,432.143,867.756,333,0,0,4,1,0,1
140,449.89,885.034,333,0,0,4,1,0,1
141,442.804,811.959,333,0,0,4,1,0,1
142,464.336,924.203,333,0,0,4,1,0,1
143,513.095,940.962,333,0,0,4,1,0,1
144,492.632,882.53,333,0,0,4,1,0,1
145,447.152,824.308,333,0,0,4,1,0,1
146,446.378,788.514,333,0,0,4,1,0,1
147,524.346,930.778,333,0,0,4,1,0,1
148,586.078,980.508,333,0,0,4,1,0,1
149,572.602,955.924,333,0,0,4,1,0,1
150,516.241,940.481,333,0,0,4,1,0,1
