0,431.203,846.236,333,0,0,0,1,0,1
1,436.565,835.028,333,0,0,0,1,0,1
2,475.488,804.8,333,0,0,0,1,0,1
3,417.414,773.9,333,0,0,0,1,0,1
4,392.728,705.72,333,0,0,0,1,0,1
5,853.758,1270.88,333,0,0,0,1,0,1
6,482.548,828.913,333,0,0,0,1,0,1
7,583.251,959.987,333,0,0,0,1,0,1
8,542.085,854.968,333,0,0,0,1,0,1
9,488.201,845.286,333,0,0,0,1,0,1
10,499.553,904.104,333,0,0,0,1,0,1
11,545.217,972.489,333,0,0,0,1,0,1
12,565.147,977.653,333,0,0,0,1,0,1
13,505.931,948.625,333,0,0,0,1,0,1
14,1061.26,1483.68,333,0,0,0,1,0,1
15,964.876,1347.32,333,0,0,0,1,0,1
16,455.717,823.047,333,0,0,0,1,0,1
17,457.461,899.726,333,0,0,0,1,0,1
18,429.815,779.532,333,0,0,0,1,0,1
19,477.285,821.195,333,0,0,0,1,0,1
20,877.23,1460.65,333,60,1,1,1,0,1
21,556.465,1253.58,333,60,1,1,1,0,1
22,773.392,1400.67,333,60,1,1,1,0,1
23,513.307,984.189,333,60,1,1,1,0,1
24,489.989,1211.18,333,60,1,1,1,0,1
25,511.015,1035.55,333,60,1,1,1,0,1
26,496.089,1053.42,333,60,1,1,1,0,1
27,537.47,973.038,333,60,1,1,1,0,1
28,564.326,1041.08,333,60,1,1,1,0,1
29,558.706,999.746,333,60,1,1,1,0,1
30,488.256,1047.11,333,60,1,1,1,0,1
31,548.633,990.399,333,60,1,1,1,0,1
32,479.803,1040.9,333,60,1,1,1,0,1
33,503.83,1029.05,333,60,1,1,1,0,1
34,465.838,791.067,333,60,1,1,1,0,1
35,458.728,876.076,333,60,1,1,1,0,1
36,436.872,824.864,333,60,1,1,1,0,1
37,446.631,944.998,333,60,1,1,1,0,1
38,532.431,980.149,333,60,1,1,1,0,1
39,493.266,815.615,333,60,1,1,1,0,1
40,540.159,917.128,333,0,0,2,1,0,1
41,553.889,928.479,333,0,0,2,1,0,1
42,532.539,961.121,333,0,0,2,1,0,1
43,431.506,826.837,333,0,0,2,1,0,1
44,450.032,906.996,333,0,0,2,1,0,1
45,483.398,834.027,333,0,0,2,1,0,1
46,413.35,778.494,333,0,0,2,1,0,1
47,464.122,839.527,333,0,0,2,1,0,1
48,494.808,899.157,333,0,0,2,1,0,1
49,430.853,804.948,333,0,0,2,1,0,1
50,533.26,938.224,333,0,0,2,1,0,1
51,492.964,957.825,333,0,0,2,1,0,1
52,487.269,1016.5,333,0,0,2,1,0,1
53,491.677,872.638,333,0,0,2,1,0,1
54,1068.53,1445.7,333,0,0,2,1,0,1
55,922.562,1340.97,333,0,0,2,1,0,1
56,998.93,1362.46,333,0,0,2,1,0,1
57,696.916,1161.94,333,0,0,2,1,0,1
58,492.766,843.613,333,0,0,2,1,0,1
59,635.06,998.359,333,0,0,2,1,0,1
60,438.114,833.62,444,0,0,3,2,0,1
61,478.013,925.263,444,0,0,3,2,0,1
62,548.226,1052.54,444,0,0,3,2,0,1
63,642.072,1163.4,444,0,0,3,2,0,1
64,468.064,944.104,444,0,0,3,2,0,1
65,523.574,984.39,444,0,0,3,2,0,1
66,587.733,1000.45,444,0,0,3,2,0,1
67,430.705,770.837,444,0,0,3,2,0,1
68,503.208,1028.43,444,0,0,3,2,0,1
69,558.292,1073.01,444,0,0,3,2,0,1
70,500.44,1027.61,444,0,0,3,2,0,1
71,602.501,1087.03,444,0,0,3,2,0,1
72,545.694,1037.41,444,0,0,3,2,0,1
73,455.501,993.692,444,0,0,3,2,0,1
74,381.591,880.28,444,0,0,3,2,0,1
75,453.845,953.384,444,0,0,3,2,0,1
76,453.636,896.592,444,0,0,3,2,0,1
77,982.088,1430.3,444,0,0,3,2,0,1
